country	year	gov_right	gov_cent	gov_left	govparty	gov_new	gov_gap	gov_type	gov_chan	vturn	social1	social2	social3	social4	leftsoc1	leftsoc2	leftsoc3	comm1	comm2	comm3	comm4	agrarian	conserv1	conserv2	conserv3	conserv4	conserv5	relig1	relig2	relig3	relig4	relig5	relig6	relig7	liberal1	liberal2	liberal3	liberal4	liberal5	liberal6	ultrar1	ultrar2	protest1	protest2	protest3	protest4	green1	green2	green3	ethnic1	ethnic2	ethnic3	ethnic4	leftall	centall	rightall	others	ssocial1	ssocial2	ssocial3	ssocial4	sleftso1	sleftso2	sleftso3	scomm1	scomm2	scomm3	scomm4	sagraria	sconser1	sconser2	sconser3	sconser4	sconser5	srelig1	srelig2	srelig3	srelig4	srelig5	srelig6	srelig7	slibera1	slibera2	slibera3	slibera4	slibera5	slibera6	sultrar1	sultrar2	sprotes1	sprotes2	sprotes3	sprotes4	sgreen1	sgreen2	sgreen3	sethnic1	sethnic2	sethnic3	sethnic4	sleftal	scental	srightal	sothers	womenpar	rae_ele	rae_leg	effpar_ele	effpar_leg	dis_abso	dis_rel	dis_gall	lfirst1	lfirst2	lsec1	lsec2	leff1	leff2	lmin1	lmin2	lexe1	lexe2	ldis1	ldis2	lint1	lint2	lfed1	lfed2	lbic1	lbic2	lrid1	lrid2	ljud1	ljud2	lbank1	lbank2	lfirstp	lfirstpi	lfirstpb	instcons	plural	structur	integr	fed	pres	singmemd	strbic	referen	judrev	kaopen	openc	outlays	receipts	gdpgr	debt	deficit	adjustdef	interest	ttl_labf	civ_labf	emp_civ	labfopar	empratio	emp_ag	emp_ind	emp_serv	emp_un	unemp	st_unemp	nld	wi	wdlost	strike	grossu	netu	ud	sstran	socexp_t_pmp	socexp_c_pmp	socexp_k_pmp	oldage_pmp	survivor_pmp	incapben_pmp	health_pmp	family_pmp	almp_pmp	unemp_pmp	housing_pmp	othsocx_pmp	fallow_pmp	mpleave_pmp	othfam_c_pmp	daycare_pmp	othfam_k_pmp	servadmi_pmp	training_pmp	jobrot_pmp	incent_pmp	disabled_pmp	jobcrea_pmp	startup_pmp	compen_pmp	earretir_pmp	ilo_tot	pop	pop15_64	pop65	elderly
New_Zealand	2004.00000	-61.51300	0.00000	61.65460	2.48000	-0.26000	0.06000	3.10000	-0.48000	-8.30000	0.92800	-0.31200	-2.16000	0.00000	0.00000	0.00000	0.00000	-0.34200	0.00000	0.00000	0.00000	0.00000	-19.21800	6.13600	0.00000	0.00000	0.00000	-0.73800	-0.26400	0.00000	0.00000	0.00000	0.00000	0.00000	-5.91600	5.74000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	7.70400	0.00000	0.00000	0.00000	-0.57600	5.27400	0.00000	-0.22200	0.00000	0.00000	0.00000	0.00000	-0.25800	0.00000	4.22400	-1.07800	-0.06000	-1.26600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-25.00000	6.14800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.40200	6.03400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	8.58000	0.00000	0.00000	0.00000	0.00000	6.10600	0.00000	-0.36200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.28800	13.13200	10.90520	18.55020	1.19820	1.40520	-0.20700	-0.11300	-8.20080	-0.11520	-0.00000	0.00960	0.00000	0.00000	0.00000	-0.38400	-0.00000	-0.47040	0.00000	3.37920	0.00000	0.11520	-0.00000	0.00000	0.00000	-0.09600	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	-0.00000	1.53780	1.37366	1.15171	0.58000	0.00000	-1.36000	0.07000	0.00000	0.00000	-1.36000	0.00000	0.00000	0.00000	1.15822	4.43080	-6.41333	-2.88750	1.12917	-9.71529	2.08667	1.01833	-2.83425	599.82400	601.50400	580.87400	7.51740	7.28580	6.49000	52.76000	521.62400	20.59000	0.38580	0.39820	-151.10417	-58.54542	-194.71563	-149.92510	-173.61750	-173.86000	-22.12000	-2.72923	-1.22661	-2.32968	1.34443	-1.69954	-0.06607	0.40950	0.74907	-0.06618	-0.24036	-0.53021	0.28043	-0.06232	-0.28375	-0.00733	-0.17089	0.33057	0.02114	0.01368	-0.08004	NaN	-0.02404	0.00414	-0.14632	-0.00775	-0.53021	NaN	3.24000	768.02400	595.62600	138.21400	1.68000
New_Zealand	2005.00000	-61.51300	0.00000	61.65460	2.48000	-0.26000	0.06000	3.10000	0.52000	-8.30000	0.72800	-0.31200	-2.16000	0.00000	0.00000	0.00000	0.00000	-0.34200	0.00000	0.00000	0.00000	0.00000	-1.01800	2.13600	0.00000	0.00000	0.00000	-0.73800	-0.26400	0.00000	0.00000	0.00000	0.00000	0.00000	-5.91600	-1.36000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.00400	0.00000	0.00000	0.00000	-0.57600	3.57400	0.00000	1.87800	0.00000	0.00000	0.00000	0.00000	-0.25800	0.00000	1.62400	-3.07800	-0.06000	-1.26600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.80000	1.94800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.40200	-1.46600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.58000	0.00000	0.00000	0.00000	0.00000	3.60600	0.00000	2.93800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.98800	17.03200	1.95520	11.52020	0.05820	0.61520	-0.55700	-0.19300	-9.10080	-0.11520	-0.00000	0.00960	0.00000	0.00000	0.00000	-0.38400	-0.00000	-0.47040	0.00000	3.37920	0.00000	0.11520	-0.00000	0.00000	0.00000	-0.09600	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	-0.00000	1.76780	1.59366	1.25171	0.58000	0.00000	-1.36000	0.07000	0.00000	0.00000	-1.36000	0.00000	0.00000	0.00000	1.15822	2.67080	-5.45333	-1.26750	0.32917	-10.99529	2.62667	1.54833	-3.02425	657.82400	659.50400	641.87400	8.57740	8.49580	2.49000	52.76000	586.62400	18.59000	0.18580	0.17820	-125.10417	-46.92542	-170.84563	-138.49350	-159.11750	-159.36000	-22.02000	-2.76023	-0.80661	-2.27768	1.74143	-1.71554	-0.07107	0.45450	1.06207	0.12882	-0.26936	-0.63621	0.30843	-0.06732	-0.05375	0.00267	-0.25989	0.38457	0.00914	0.01068	-0.09304	NaN	-0.03004	0.00414	-0.15132	-0.01075	-0.63621	NaN	3.24000	814.02400	632.62600	149.21400	1.78000
New_Zealand	2006.00000	-61.51300	0.00000	61.65460	2.48000	-0.26000	0.06000	3.10000	-0.48000	-8.30000	0.72800	-0.31200	-2.16000	0.00000	0.00000	0.00000	0.00000	-0.34200	0.00000	0.00000	0.00000	0.00000	-1.01800	2.13600	0.00000	0.00000	0.00000	-0.73800	-0.26400	0.00000	0.00000	0.00000	0.00000	0.00000	-5.91600	-1.36000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.00400	0.00000	0.00000	0.00000	-0.57600	3.57400	0.00000	1.87800	0.00000	0.00000	0.00000	0.00000	-0.25800	0.00000	1.62400	-3.07800	-0.06000	-1.26600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.80000	1.94800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.40200	-1.46600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.58000	0.00000	0.00000	0.00000	0.00000	3.60600	0.00000	2.93800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.98800	17.03200	1.95520	11.52020	0.05820	0.61520	-0.55700	-0.19300	-9.10080	-0.11520	-0.00000	0.00960	0.00000	0.00000	0.00000	-0.38400	-0.00000	-0.47040	0.00000	3.37920	0.00000	0.11520	-0.00000	0.00000	0.00000	-0.09600	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	-0.00000	1.53780	1.60366	0.90171	0.58000	0.00000	-1.36000	0.07000	0.00000	0.00000	-1.36000	0.00000	0.00000	0.00000	1.15822	4.39080	-4.07333	0.72250	-0.87083	-11.31529	2.09667	1.66833	-3.12425	710.82400	712.50400	691.87400	9.40740	9.25580	6.49000	69.76000	615.62400	20.59000	0.18580	0.19820	-143.10417	-54.59542	-172.89563	-139.76180	-140.91750	-141.16000	-21.72000	-2.12823	0.02539	-1.84568	2.15143	-1.67354	-0.07207	0.57650	1.42907	0.53482	-0.28136	-0.72521	0.31443	-0.07732	0.37825	0.01467	-0.31889	0.41057	0.00514	0.00868	-0.09404	NaN	-0.03204	0.00214	-0.15132	-0.01475	-0.72521	NaN	3.24000	865.02400	670.62600	165.21400	1.98000
New_Zealand	2007.00000	-61.51300	0.00000	61.65460	2.48000	-0.26000	0.06000	3.10000	-0.48000	-8.30000	0.72800	-0.31200	-2.16000	0.00000	0.00000	0.00000	0.00000	-0.34200	0.00000	0.00000	0.00000	0.00000	-1.01800	2.13600	0.00000	0.00000	0.00000	-0.73800	-0.26400	0.00000	0.00000	0.00000	0.00000	0.00000	-5.91600	-1.36000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.00400	0.00000	0.00000	0.00000	-0.57600	3.57400	0.00000	1.87800	0.00000	0.00000	0.00000	0.00000	-0.25800	0.00000	1.62400	-3.07800	-0.06000	-1.26600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.80000	1.94800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.40200	-1.46600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.58000	0.00000	0.00000	0.00000	0.00000	3.60600	0.00000	2.93800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.98800	17.93200	1.95520	11.52020	0.05820	0.61520	-0.55700	-0.19300	-9.10080	-0.11520	-0.00000	0.00960	0.00000	0.00000	0.00000	-0.38400	-0.00000	-0.47040	0.00000	3.37920	0.00000	0.11520	-0.00000	0.00000	0.00000	-0.09600	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	-0.00000	1.42780	1.60366	0.73171	0.58000	0.00000	-1.36000	0.07000	0.00000	0.00000	-1.36000	0.00000	0.00000	0.00000	1.15822	3.50080	-3.83333	-0.21750	0.42917	-12.17529	1.42667	0.82833	-2.64425	748.82400	749.50400	730.87400	9.95740	9.87580	8.49000	68.76000	653.62400	18.59000	0.03580	0.02820	-154.10417	-60.58542	-189.43563	-147.67430	-130.51750	-130.76000	-21.62000	-1.95523	-0.53361	-2.43268	2.19943	-1.67254	-0.07507	0.11350	1.42307	0.60082	-0.30136	-0.83421	0.28443	-0.07432	0.42325	0.01667	-0.37489	0.48757	0.00314	0.00468	-0.10204	NaN	-0.04004	0.00214	-0.15232	-0.01375	-0.83421	NaN	4.24000	908.02400	698.62600	180.21400	2.28000
New_Zealand	2008.00000	-49.73300	0.00000	49.87460	1.48000	0.74000	-0.94000	3.10000	0.52000	-10.20000	-6.37200	-0.31200	-2.16000	0.00000	0.00000	0.00000	0.00000	-0.34200	0.00000	0.00000	0.00000	0.00000	4.78200	-0.56400	0.00000	0.00000	0.00000	-0.73800	-0.26400	0.00000	0.00000	0.00000	0.00000	0.00000	-5.91600	2.34000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.40400	0.00000	0.00000	0.00000	-0.57600	4.97400	0.00000	2.17800	0.00000	0.00000	0.00000	0.00000	-0.25800	0.00000	1.82400	-9.07800	-0.06000	-1.26600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.55200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.40200	2.63400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.22000	0.00000	0.00000	0.00000	0.00000	6.00600	0.00000	3.73800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.18800	18.43200	2.30520	9.19020	0.08820	0.41520	-0.32700	-0.12300	-6.31080	-0.11520	-0.00000	0.00960	0.00000	0.00000	0.00000	-0.38400	-0.00000	-0.47040	0.00000	3.37920	0.00000	0.11520	-0.00000	0.00000	0.00000	-0.09600	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	-0.00000	1.65780	1.57366	1.10171	0.58000	0.00000	-1.36000	0.07000	0.00000	0.00000	-1.36000	0.00000	0.00000	0.00000	1.15822	8.90080	-1.73333	-1.70750	-3.77083	-8.90529	-2.02333	-1.69167	-2.82425	774.82400	775.50400	744.87400	10.04740	9.58580	5.49000	63.76000	675.62400	30.59000	0.51580	0.52820	NaN	NaN	NaN	NaN	-140.71750	-140.96000	-22.32000	-1.29923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.24000	949.02400	727.62600	191.21400	2.38000
New_Zealand	2009.00000	38.48700	0.00000	-38.34540	-1.52000	0.74000	-2.94000	2.10000	-0.48000	-10.20000	-6.37200	-0.31200	-2.16000	0.00000	0.00000	0.00000	0.00000	-0.34200	0.00000	0.00000	0.00000	0.00000	4.78200	-0.56400	0.00000	0.00000	0.00000	-0.73800	-0.26400	0.00000	0.00000	0.00000	0.00000	0.00000	-5.91600	2.34000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.40400	0.00000	0.00000	0.00000	-0.57600	4.97400	0.00000	2.17800	0.00000	0.00000	0.00000	0.00000	-0.25800	0.00000	1.82400	-9.07800	-0.06000	-1.26600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.55200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.40200	2.63400	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.22000	0.00000	0.00000	0.00000	0.00000	6.00600	0.00000	3.73800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	1.18800	18.43200	2.30520	9.19020	0.08820	0.41520	-0.32700	-0.12300	-6.31080	-0.11520	-0.00000	0.00960	0.00000	0.00000	0.00000	-0.38400	-0.00000	-0.47040	0.00000	3.37920	0.00000	0.11520	-0.00000	0.00000	0.00000	-0.09600	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00960	-0.00000	1.45780	1.54366	0.84171	0.58000	0.00000	-1.36000	0.07000	0.00000	0.00000	-1.36000	0.00000	0.00000	0.00000	NaN	0.85080	-0.08333	-4.09750	NaN	-3.50529	-6.05333	-4.19167	-3.44425	797.82400	798.50400	720.87400	10.00740	7.94580	0.49000	41.76000	678.62400	77.59000	2.51580	2.47820	NaN	NaN	NaN	NaN	-126.01750	-126.26000	-21.52000	-0.55323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.24000	996.02400	757.62600	206.21400	2.58000
Norway	1960.00000	-21.71620	-17.08460	38.80080	1.60000	-0.40000	0.02000	-2.56000	-0.46000	-2.20200	10.21000	0.00000	0.00000	0.00000	-6.75600	0.00000	0.00000	3.10000	0.00000	0.00000	0.00000	0.51800	-2.11800	0.00000	0.00000	0.00000	0.00000	0.42200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	4.25800	-0.27200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.21800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.14400	10.17000	0.00000	0.00000	0.00000	-5.49800	0.00000	0.00000	0.68600	0.00000	0.00000	0.00000	0.28600	-2.32200	0.00000	0.00000	0.00000	0.00000	-2.39000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	6.16000	-0.04800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-6.83000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.21600	-19.09800	-6.40000	-6.30740	-1.05760	-0.81980	-0.23880	-0.02560	-0.28640	-0.30160	0.00000	-0.01040	0.00000	-0.27040	0.00000	18.72000	-0.00000	0.63440	0.00000	0.23920	-0.00000	-0.06240	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	0.03940	NaN	NaN	1.08571	NaN	-0.88840	NaN	NaN	-535.73000	-547.61500	-506.10360	-9.81500	-9.34367	146.75420	-26.21360	-626.64420	-41.47140	-1.58200	NaN	-1.10204	-14.63204	-114.29959	-59.30146	-465.34600	-306.79600	3.58000	-5.21144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-27.92000	-580.61740	-403.40380	-211.22180	-3.47200
Norway	1961.00000	-21.71620	-17.08460	38.80080	1.60000	-0.40000	0.02000	-2.56000	0.54000	-1.40200	8.71000	0.00000	0.00000	0.00000	-4.35600	0.00000	0.00000	2.60000	0.00000	0.00000	0.00000	0.61800	-1.01800	0.00000	0.00000	0.00000	0.00000	-0.17800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.45800	-0.27200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.21800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.34400	7.47000	0.00000	0.00000	0.00000	-4.19800	0.00000	0.00000	-0.01400	0.00000	0.00000	0.00000	0.98600	-2.32200	0.00000	0.00000	0.00000	0.00000	-0.39000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5.46000	-0.04800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-6.83000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.11600	-17.09800	-5.18000	-3.95740	-0.91760	-0.58980	-0.32880	-0.05560	-0.89640	-0.30160	0.00000	-0.01040	0.00000	-0.27040	0.00000	18.72000	-0.00000	0.63440	0.00000	0.23920	-0.00000	-0.06240	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-1.51060	NaN	NaN	1.48571	NaN	-0.48840	NaN	NaN	-523.73000	-535.61500	-490.10360	-9.93500	-9.26367	137.75420	-16.21360	-611.64420	-45.47140	-1.87200	NaN	5.89796	7.61796	306.36041	238.80784	-442.24600	-285.79600	4.38000	-5.51144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-24.92000	-550.61740	-380.40380	-200.22180	-3.27200
Norway	1962.00000	-21.71620	-17.08460	38.80080	1.60000	-0.40000	0.02000	0.44000	-0.46000	-1.40200	8.71000	0.00000	0.00000	0.00000	-4.35600	0.00000	0.00000	2.60000	0.00000	0.00000	0.00000	0.61800	-1.01800	0.00000	0.00000	0.00000	0.00000	-0.17800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.45800	-0.27200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.21800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.34400	7.47000	0.00000	0.00000	0.00000	-4.19800	0.00000	0.00000	-0.01400	0.00000	0.00000	0.00000	0.98600	-2.32200	0.00000	0.00000	0.00000	0.00000	-0.39000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5.46000	-0.04800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-6.83000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.11600	-17.09800	-5.18000	-3.95740	-0.91760	-0.58980	-0.32880	-0.05560	-0.89640	-0.30160	0.00000	-0.01040	0.00000	-0.27040	0.00000	18.72000	-0.00000	0.63440	0.00000	0.23920	-0.00000	-0.06240	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-4.32060	-14.02875	-15.59229	1.08571	NaN	-0.87840	NaN	-2.55417	-514.73000	-526.61500	-483.10360	-9.96500	-9.35367	127.75420	-12.21360	-598.64420	-43.47140	-1.73200	NaN	-5.10204	-14.22204	-35.59959	-3.82896	-437.34600	-288.29600	3.38000	-4.11144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-24.92000	-526.61740	-365.40380	-186.22180	-2.97200
Norway	1963.00000	-17.62620	-13.50460	31.13080	0.60000	0.60000	-0.98000	0.44000	1.54000	-1.40200	8.71000	0.00000	0.00000	0.00000	-4.35600	0.00000	0.00000	2.60000	0.00000	0.00000	0.00000	0.61800	-1.01800	0.00000	0.00000	0.00000	0.00000	-0.17800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.45800	-0.27200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.21800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.34400	7.47000	0.00000	0.00000	0.00000	-4.19800	0.00000	0.00000	-0.01400	0.00000	0.00000	0.00000	0.98600	-2.32200	0.00000	0.00000	0.00000	0.00000	-0.39000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5.46000	-0.04800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-6.83000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.11600	-17.09800	-5.18000	-3.95740	-0.91760	-0.58980	-0.32880	-0.05560	-0.89640	-0.30160	0.00000	-0.01040	0.00000	-0.27040	0.00000	18.72000	-0.00000	0.63440	0.00000	0.23920	-0.00000	-0.06240	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-3.21060	-12.53875	-15.50229	1.78571	NaN	-2.46840	NaN	-2.64417	-509.73000	-523.61500	-483.10360	-10.33500	-9.91367	116.75420	-11.21360	-588.64420	-40.47140	-1.53200	NaN	-5.10204	-4.70204	109.67041	98.61814	-431.34600	-282.99600	3.68000	-3.81144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-20.92000	-498.61740	-344.40380	-176.22180	-2.77200
Norway	1964.00000	-21.71620	-17.08460	38.80080	1.60000	0.60000	1.02000	0.44000	-0.46000	-1.40200	8.71000	0.00000	0.00000	0.00000	-4.35600	0.00000	0.00000	2.60000	0.00000	0.00000	0.00000	0.61800	-1.01800	0.00000	0.00000	0.00000	0.00000	-0.17800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	3.45800	-0.27200	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-7.21800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-2.34400	7.47000	0.00000	0.00000	0.00000	-4.19800	0.00000	0.00000	-0.01400	0.00000	0.00000	0.00000	0.98600	-2.32200	0.00000	0.00000	0.00000	0.00000	-0.39000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	5.46000	-0.04800	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-6.83000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.11600	-17.09800	-5.18000	-3.95740	-0.91760	-0.58980	-0.32880	-0.05560	-0.89640	-0.30160	0.00000	-0.01040	0.00000	-0.27040	0.00000	18.72000	-0.00000	0.63440	0.00000	0.23920	-0.00000	-0.06240	-0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	NaN	NaN	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	NaN	-1.87060	-12.62875	-15.11229	1.38571	NaN	-1.73840	NaN	-2.76417	-500.73000	-515.61500	-473.10360	-10.38500	-9.90367	107.75420	-6.21360	-574.64420	-42.47140	-1.67200	NaN	-10.10204	-15.06204	-115.40959	-60.11886	-424.84600	-282.69600	2.88000	-3.91144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-20.92000	-471.61740	-328.40380	-167.22180	-2.57200
